"Ref","SpID","Grupo.taxon√≥mico","Familia","Genero.x","Especie.x","Habito","Origen","Regiones_Biogeograficas","Elevacion_Minima","Elevacion_Maxima","Comestible_humano","Alimento_animal","Artesanal","Cultural","Forraje","Medicinal","Ornamental","Toxico","Construccion","Combustible","Ecologico","Fijador_de_N2","Proteccion_suelos","Proteccion_agua","Cerca_viva","Industrial","TÌtulo","Region","Cita"
1,7119,"Rosidas","PASSIFLORACEAE","Turnera","Turnera subulata","Hierba  Subarbusto  Arbusto","Nativa y cultivada","Andes  Llanura del Caribe  Valle del Cauca  Valle del Magdalena","30m","1225m",0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,"ATLAS DE LAS PLANTAS MEDICINALES","Todas",NA
1,7120,"Rosidas","PASSIFLORACEAE","Turnera","Turnera ulmifolia","Subarbusto  Arbusto","Nativa","Islas Caribenas","100m","100m",0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,"ATLAS DE LAS PLANTAS MEDICINALES","Todas",NA
1,607,"Asteridas","APOCYNACEAE","Thevetia","Thevetia ahouai","Subarbusto  Arbusto  Arbolito  √å¬Årbol","Nativa","Amazonia  Andes  Llanura del Caribe  Pacifico  Valle del Cauca  Valle del Magdalena","5m","1320m",1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,"ATLAS DE LAS PLANTAS MEDICINALES","Todas",NA
1,3664,"Rosidas","FABACEAE","Erythrina","Erythrina berteroana","Arbusto  Arbolito  √å¬Årbol","Nativa","Andes  Llanura del Caribe  Pacifico  Valle del Magdalena","30m","1210m",1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,"ATLAS DE LAS PLANTAS MEDICINALES","Todas",NA
1,3934,"Rosidas","FABACEAE","Mimosa","Mimosa pudica","Hierba  Subarbusto  Arbusto  Liana","Nativa","Amazonia  Andes  Guayana y Serrania de La Macarena  Islas Caribenas  Llanura del Caribe  Orinoquia  Pacifico  Valle del Cauca  Valle del Magdalena","0m","1780m",0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,"ATLAS DE LAS PLANTAS MEDICINALES","Todas",NA
1,922,"Monocotiledoneas","ARECACEAE","Euterpe","Euterpe oleracea","√å¬Årbol  Palma cespitosa","Nativa","Pacifico  Valle del Magdalena","0m","200m",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"ATLAS DE LAS PLANTAS MEDICINALES","Todas",NA
1,3378,"Rosidas","EUPHORBIACEAE","Ricinus","Ricinus communis","Arbusto  Arbolito","Cultivada y naturalizada","Andes  Islas Caribenas  Llanura del Caribe  Pacifico  Sierra Nevada de Santa Marta  Valle del Magdalena","50m","2650m",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"ATLAS DE LAS PLANTAS MEDICINALES","Todas",NA
1,3731,"Rosidas","FABACEAE","Inga","Inga edulis","√å¬Årbol","Nativa y cultivada","Amazonia  Andes  Guayana y Serrania de La Macarena  Llanura del Caribe  Orinoquia  Pacifico  Sierra Nevada de Santa Marta  Valle del Cauca  Valle del Magdalena","0m","2140m",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"ATLAS DE LAS PLANTAS MEDICINALES","Todas",NA
1,192,"Rosidas","ANACARDIACEAE","Anacardium","Anacardium occidentale","Arbolito  √å¬Årbol","Naturalizada y adventicia","Amazonia  Guayana y Serrania de La Macarena  Islas Caribenas  Llanura del Caribe  Orinoquia  Pacifico  Sierra Nevada de Santa Marta  Valle del Cauca  Valle del Magdalena","0m","900m",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"ATLAS DE LAS PLANTAS MEDICINALES","Todas",NA
1,2418,"Rosidas","CLEOMACEAE","Tarenaya","Tarenaya hassleriana","Hierba  Arbusto","Naturalizada y adventicia","Andes  Llanura del Caribe","40m","2200m",0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,"ATLAS DE LAS PLANTAS MEDICINALES","Todas",NA
1,8944,"Rosidas","RUTACEAE","Ruta","Ruta graveolens","Hierba  Arbusto","Cultivada","Andes","600m","3000m",0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,"ATLAS DE LAS PLANTAS MEDICINALES","Todas",NA
1,5287,"Rosidas","MALVACEAE","Cavanillesia","Cavanillesia platanifolia","√å¬Årbol","Nativa","Islas Caribenas  Llanura del Caribe  Pacifico  Valle del Magdalena","0m","300m",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"ATLAS DE LAS PLANTAS MEDICINALES","Todas",NA
1,2143,"Rosidas","CARICACEAE","Carica","Carica papaya","Arbusto  Arbolito  √å¬Årbol","Nativa y cultivada","Amazonia  Andes  Orinoquia  Pacifico  Valle del Cauca  Valle del Magdalena","60m","2160m",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"ATLAS DE LAS PLANTAS MEDICINALES","Todas",NA
1,9174,"SuperAsteridas","SANTALACEAE","Phoradendron","Phoradendron piperoides","Subarbusto  Arbusto  Hemipar√å√Åsita","Nativa","Amazonia  Andes  Guayana y Serrania de La Macarena  Llanura del Caribe  Orinoquia  Pacifico  Valle del Cauca  Valle del Magdalena","10m","3200m",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"ATLAS DE LAS PLANTAS MEDICINALES","Todas",NA
1,1931,"SuperAsteridas","CACTACEAE","Pereskia","Pereskia guamacho","Arbusto  Arbolito","Nativa","Llanura del Caribe  Orinoquia","0m","200m",1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,"ATLAS DE LAS PLANTAS MEDICINALES","Todas",NA
1,832,"Monocotiledoneas","ARECACEAE","Areca","Areca catechu","√å¬Årbol","Cultivada","","400m","1600m",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"ATLAS DE LAS PLANTAS MEDICINALES","Todas",NA
1,5436,"Rosidas","MALVACEAE","Pachira","Pachira aquatica","√å¬Årbol","Nativa","Andes  Pacifico  Valle del Magdalena","0m","1200m",1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,"ATLAS DE LAS PLANTAS MEDICINALES","Todas",NA
1,6470,"Rosidas","MELIACEAE","Cedrela","Cedrela odorata","√å¬Årbol","Nativa","Amazonia  Andes  Llanura del Caribe  Pacifico  Valle del Magdalena","10m","2700m",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"ATLAS DE LAS PLANTAS MEDICINALES","Todas",NA
1,804,"Gimnospermas","ARAUCARIACEAE","Araucaria","Araucaria araucana","√å¬Årbol","Cultivada","Andes","2000m","2500m",0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,"ATLAS DE LAS PLANTAS MEDICINALES","Todas",NA
1,1961,"Rosidas","CALOPHYLLACEAE","Mammea","Mammea americana","√å¬Årbol","Cultivada","Andes  Llanura del Caribe  Pacifico  Valle del Magdalena","100m","1670m",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"ATLAS DE LAS PLANTAS MEDICINALES","Todas",NA
1,3503,"Rosidas","FABACEAE","Cajanus","Cajanus cajan","Arbusto","Cultivada","Andes  Llanura del Caribe  Valle del Cauca  Valle del Magdalena","50m","2000m",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"ATLAS DE LAS PLANTAS MEDICINALES","Todas",NA
1,196,"Rosidas","ANACARDIACEAE","Astronium","Astronium graveolens","√å¬Årbol","Nativa","Llanura del Caribe  Orinoquia  Pacifico","5m","1000m",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"ATLAS DE LAS PLANTAS MEDICINALES","Todas",NA
1,214,"Rosidas","ANACARDIACEAE","Spondias","Spondias mombin","√å¬Årbol","Nativa y cultivada","Amazonia  Andes  Guayana y Serrania de La Macarena  Islas Caribenas  Llanura del Caribe  Orinoquia  Pacifico  Sierra Nevada de Santa Marta  Valle del Cauca  Valle del Magdalena","0m","1960m",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"ATLAS DE LAS PLANTAS MEDICINALES","Todas",NA
1,8189,"Asteridas","RUBIACEAE","Genipa","Genipa americana","Arbusto  Arbolito  √å¬Årbol","Nativa","Amazonia  Andes  Guayana y Serrania de La Macarena  Llanura del Caribe  Orinoquia  Pacifico  Valle del Cauca  Valle del Magdalena","0m","1850m",1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,"ATLAS DE LAS PLANTAS MEDICINALES","Todas",NA
1,3477,"Rosidas","FABACEAE","Brownea","Brownea ariza","Arbusto  √å¬Årbol","Nativa y cultivada","Amazonia  Andes  Guayana y Serrania de La Macarena  Llanura del Caribe  Orinoquia  Pacifico  Valle del Cauca  Valle del Magdalena","0m","1700m",0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,"ATLAS DE LAS PLANTAS MEDICINALES","Todas",NA
1,3333,"Rosidas","EUPHORBIACEAE","Jatropha","Jatropha gossypiifolia","Arbusto","Nativa","Andes  Islas Caribenas  Llanura del Caribe  Orinoquia  Pacifico","0m","2100m",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"ATLAS DE LAS PLANTAS MEDICINALES","Todas",NA
1,9967,"Asteridas","VERBENACEAE","Lippia","Lippia alba","Hierba  Arbusto","Nativa","Amazonia  Andes  Islas Caribenas  Llanura del Caribe  Orinoquia","400m","2120m",0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,"ATLAS DE LAS PLANTAS MEDICINALES","Todas",NA
1,1166,"Asteridas","ASTERACEAE","Chromolaena","Chromolaena odorata","Arbusto","Nativa","Amazonia  Andes  Guayana y Serrania de La Macarena  Islas Caribenas  Llanura del Caribe  Orinoquia  Pacifico  Sierra Nevada de Santa Marta  Valle del Cauca  Valle del Magdalena","5m","2430m",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"ATLAS DE LAS PLANTAS MEDICINALES","Todas",NA
1,3674,"Rosidas","FABACEAE","Erythrina","Erythrina variegata","√å¬Årbol","Cultivada","Llanura del Caribe  Valle del Cauca","20m","900m",0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,"ATLAS DE LAS PLANTAS MEDICINALES","Todas",NA
1,3565,"Rosidas","FABACEAE","Clitoria","Clitoria ternatea","Hierba  Arbusto  Trepadora","Naturalizada","Andes  Llanura del Caribe  Orinoquia  Pacifico  Valle del Cauca  Valle del Magdalena","20m","1500m",0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,"ATLAS DE LAS PLANTAS MEDICINALES","Todas",NA
1,4085,"Rosidas","FABACEAE","Senna","Senna siamea","√å¬Årbol","Cultivada","Amazonia  Andes  Llanura del Caribe  Pacifico  Valle del Cauca  Valle del Magdalena","0m","1600m",0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,"ATLAS DE LAS PLANTAS MEDICINALES","Todas",NA
1,10100,"Rosidas","ZYGOPHYLLACEAE","Guaiacum","Guaiacum officinale","Arbusto  Arbolito  √å¬Årbol","Nativa","Llanura del Caribe  Valle del Cauca","30m","1050m",0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,"ATLAS DE LAS PLANTAS MEDICINALES","Todas",NA
1,9413,"Rosidas","SIMAROUBACEAE","Quassia","Quassia amara","Arbusto  Arbolito","Nativa y cultivada","Llanura del Caribe  Pacifico  Valle del Magdalena","10m","400m",0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,"ATLAS DE LAS PLANTAS MEDICINALES","Todas",NA
1,4659,"Asteridas","LAMIACEAE","Tectona","Tectona grandis","√å¬Årbol","Cultivada","Andes  Islas Caribenas  Llanura del Caribe  Valle del Magdalena","80m","1200m",0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,"ATLAS DE LAS PLANTAS MEDICINALES","Todas",NA
1,3957,"Rosidas","FABACEAE","Myroxylon","Myroxylon balsamum","Arbusto  Arbolito  √å¬Årbol","Nativa y cultivada","Amazonia  Andes  Llanura del Caribe  Orinoquia  Valle del Cauca  Valle del Magdalena","15m","1600m",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"ATLAS DE LAS PLANTAS MEDICINALES","Todas",NA
1,7044,"Asteridas","OLEACEAE","Jasminum","Jasminum sambac","Arbusto  Trepadora","Cultivada","Amazonia  Andes  Orinoquia","100m","1800m",0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,"ATLAS DE LAS PLANTAS MEDICINALES","Todas",NA
1,4191,"Rosidas","FABACEAE","Vachellia","Vachellia farnesiana","Arbusto  Arbolito","Nativa y cultivada","Andes  Llanura del Caribe  Pacifico  Valle del Cauca  Valle del Magdalena","0m","2130m",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"ATLAS DE LAS PLANTAS MEDICINALES","Todas",NA
1,5056,"SuperAsteridas","LORANTHACEAE","Oryctanthus","Oryctanthus occidentalis","Arbusto  Hemipar√å√Åsita","Nativa","Andes  Pacifico  Valle del Cauca  Valle del Magdalena","0m","2050m",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"ATLAS DE LAS PLANTAS MEDICINALES","Todas",NA
1,9469,"Asteridas","SOLANACEAE","Capsicum","Capsicum annuum","Hierba  Subarbusto  Arbusto","Nativa y cultivada","Amazonia  Andes  Guayana y Serrania de La Macarena  Islas Caribenas  Llanura del Caribe  Orinoquia  Pacifico  Valle del Magdalena","5m","1700m",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"ATLAS DE LAS PLANTAS MEDICINALES","Todas",NA
1,7609,"Monocotiledoneas","POACEAE","Guadua","Guadua angustifolia","√å¬Årbol","Nativa","Andes","10m","2250m",0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,"ATLAS DE LAS PLANTAS MEDICINALES","Todas",NA
1,6849,"Rosidas","MYRTACEAE","Eugenia","Eugenia uniflora","Arbusto","Cultivada","Andes  Islas Caribenas  Valle del Cauca  Valle del Magdalena","1000m","1850m",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"ATLAS DE LAS PLANTAS MEDICINALES","Todas",NA
1,1755,"Rosidas","BIXACEAE","Bixa","Bixa orellana","Arbusto  Arbolito  √å¬Årbol","Nativa y cultivada","Amazonia  Andes  Guayana y Serrania de La Macarena  Islas Caribenas  Llanura del Caribe  Orinoquia  Pacifico  Sierra Nevada de Santa Marta  Valle del Cauca  Valle del Magdalena","0m","2500m",0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,"ATLAS DE LAS PLANTAS MEDICINALES","Todas",NA
1,7089,"Rosidas","OXALIDACEAE","Averrhoa","Averrhoa bilimbi","Arbolito","Cultivada","Llanura del Caribe","0m","766m",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"ATLAS DE LAS PLANTAS MEDICINALES","Todas",NA
1,1733,"Asteridas","BIGNONIACEAE","Jacaranda","Jacaranda mimosifolia","√å¬Årbol","Cultivada","Andes","1500m","1500m",0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,"ATLAS DE LAS PLANTAS MEDICINALES","Todas",NA
1,846,"Monocotiledoneas","ARECACEAE","Attalea","Attalea butyracea","√å¬Årbol  Palma solitaria","Nativa","Amazonia  Llanura del Caribe  Orinoquia  Valle del Cauca  Valle del Magdalena","0m","1000m",1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"ATLAS DE LAS PLANTAS MEDICINALES","Todas",NA
1,1615,"Asteridas","ASTERACEAE","Tagetes","Tagetes erecta","Hierba  Arbusto","Cultivada","Andes  Orinoquia  Pacifico  Valle del Magdalena","0m","3000m",0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,"ATLAS DE LAS PLANTAS MEDICINALES","Todas",NA
1,7927,"Rosidas","ROSACEAE","Eriobotrya","Eriobotrya japonica","Arbusto","Cultivada","Andes","1000m","3000m",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"ATLAS DE LAS PLANTAS MEDICINALES","Todas",NA
1,1909,"SuperAsteridas","CACTACEAE","Cereus","Cereus hexagonus","√å¬Årbol","Nativa","Andes","180m","1900m",0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,"ATLAS DE LAS PLANTAS MEDICINALES","Todas",NA
1,8060,"Asteridas","RUBIACEAE","Coffea","Coffea arabica","Arbusto  √å¬Årbol","Cultivada","Amazonia  Andes  Guayana y Serrania de La Macarena  Sierra Nevada de Santa Marta","200m","2600m",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"ATLAS DE LAS PLANTAS MEDICINALES","Todas",NA
1,275,"Magnolidae","ANNONACEAE","Annona","Annona squamosa","Arbusto","Nativa","Andes  Llanura del Caribe  Valle del Cauca","200m","1300m",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"ATLAS DE LAS PLANTAS MEDICINALES","Todas",NA
1,4073,"Rosidas","FABACEAE","Senna","Senna occidentalis","Hierba  Subarbusto  Arbusto  Arbolito","Naturalizada","Amazonia  Orinoquia","0m","2350m",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"ATLAS DE LAS PLANTAS MEDICINALES","Todas",NA
1,1930,"SuperAsteridas","CACTACEAE","Pereskia","Pereskia bleo","Subarbusto  Arbolito","Nativa y cultivada","Llanura del Caribe","0m","300m",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"ATLAS DE LAS PLANTAS MEDICINALES","Todas",NA
1,9883,"Rosidas","URTICACEAE","Laportea","Laportea aestuans","Hierba  Subarbusto  Arbusto  Arbolito","Nativa","Amazonia  Andes  Pacifico  Valle del Magdalena","100m","1480m",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"ATLAS DE LAS PLANTAS MEDICINALES","Todas",NA
1,7242,"Magnolidae","PIPERACEAE","Piper","Piper aduncum","Arbusto","Nativa","Amazonia  Andes  Guayana y Serrania de La Macarena  Pacifico  Valle del Magdalena","0m","2600m",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"ATLAS DE LAS PLANTAS MEDICINALES","Todas",NA
1,3669,"Rosidas","FABACEAE","Erythrina","Erythrina fusca","√å¬Årbol  Liana","Nativa","Amazonia  Andes  Llanura del Caribe  Pacifico  Valle del Cauca  Valle del Magdalena","5m","1560m",1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,"ATLAS DE LAS PLANTAS MEDICINALES","Todas",NA
1,2240,"Rosidas","CHRYSOBALANACEAE","Chrysobalanus","Chrysobalanus icaco","Arbusto  √å¬Årbol","Nativa","Islas Caribenas  Llanura del Caribe  Pacifico  Valle del Magdalena","0m","550m",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"ATLAS DE LAS PLANTAS MEDICINALES","Todas",NA
1,3358,"Rosidas","EUPHORBIACEAE","Manihot","Manihot esculenta","Arbusto","Nativa","Amazonia  Andes  Guayana y Serrania de La Macarena  Llanura del Caribe  Orinoquia  Pacifico  Sierra Nevada de Santa Marta  Valle del Cauca  Valle del Magdalena","50m","1550m",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"ATLAS DE LAS PLANTAS MEDICINALES","Todas",NA
1,8947,"Rosidas","RUTACEAE","Swinglea","Swinglea glutinosa","Arbusto","Cultivada","Amazonia  Andes  Llanura del Caribe  Orinoquia  Valle del Cauca  Valle del Magdalena","5m","2000m",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"ATLAS DE LAS PLANTAS MEDICINALES","Todas",NA
1,3533,"Rosidas","FABACEAE","Cassia","Cassia fistula","√å¬Årbol","Nativa y cultivada","Amazonia  Andes  Llanura del Caribe  Orinoquia  Valle del Cauca  Valle del Magdalena","0m","1470m",0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,"ATLAS DE LAS PLANTAS MEDICINALES","Todas",NA
1,6556,"Rosidas","MORACEAE","Artocarpus","Artocarpus altilis","√å¬Årbol","Cultivada","Andes  Llanura del Caribe  Pacifico  Valle del Cauca  Valle del Magdalena","80m","1200m",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"ATLAS DE LAS PLANTAS MEDICINALES","Todas",NA
1,4058,"Rosidas","FABACEAE","Senna","Senna bicapsularis","Hierba  Arbusto  Arbolito  √å¬Årbol","Nativa","Amazonia  Andes  Llanura del Caribe  Orinoquia  Pacifico","0m","2400m",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"ATLAS DE LAS PLANTAS MEDICINALES","Todas",NA
1,73,"Asteridas","ACANTHACEAE","Justicia","Justicia secunda","Subarbusto  Arbusto","Nativa","Andes  Llanura del Caribe","50m","2100m",0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,"ATLAS DE LAS PLANTAS MEDICINALES","Todas",NA
1,1728,"Asteridas","BIGNONIACEAE","Jacaranda","Jacaranda caucana","Arbolito  √å¬Årbol","Nativa","Andes  Llanura del Caribe  Pacifico  Valle del Cauca  Valle del Magdalena","20m","1700m",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"ATLAS DE LAS PLANTAS MEDICINALES","Todas",NA
1,5343,"Rosidas","MALVACEAE","Hibiscus","Hibiscus rosa-sinensis","Arbusto","Cultivada","Amazonia  Andes  Islas Caribenas  Llanura del Caribe  Orinoquia  Pacifico  Valle del Cauca  Valle del Magdalena","0m","2750m",1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,"ATLAS DE LAS PLANTAS MEDICINALES","Todas",NA
1,564,"Asteridas","APOCYNACEAE","Plumeria","Plumeria rubra","Arbusto  Arbolito  √å¬Årbol","Nativa","Andes  Islas Caribenas  Llanura del Caribe  Pacifico","0m","1500m",0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,"ATLAS DE LAS PLANTAS MEDICINALES","Todas",NA
1,3616,"Rosidas","FABACEAE","Desmodium","Desmodium incanum","Hierba  Arbusto  Trepadora","Nativa","Amazonia  Andes  Islas Caribenas  Llanura del Caribe  Orinoquia  Pacifico  Valle del Cauca  Valle del Magdalena","0m","2200m",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"ATLAS DE LAS PLANTAS MEDICINALES","Todas",NA
1,5308,"Rosidas","MALVACEAE","Guazuma","Guazuma ulmifolia","Arbusto  √å¬Årbol","Nativa","Amazonia  Andes  Llanura del Caribe  Orinoquia  Pacifico  Valle del Cauca  Valle del Magdalena","0m","1800m",0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,"ATLAS DE LAS PLANTAS MEDICINALES","Todas",NA
1,3654,"Rosidas","FABACEAE","Enterolobium","Enterolobium cyclocarpum","√å¬Årbol","Nativa y cultivada","Amazonia  Andes  Guayana y Serrania de La Macarena  Llanura del Caribe  Valle del Cauca  Valle del Magdalena","0m","1200m",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"ATLAS DE LAS PLANTAS MEDICINALES","Todas",NA
1,1483,"Asteridas","ASTERACEAE","Neurolaena","Neurolaena lobata","Hierba  Arbusto","Nativa","Amazonia  Andes  Pacifico  Valle del Cauca  Valle del Magdalena","0m","1950m",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"ATLAS DE LAS PLANTAS MEDICINALES","Todas",NA
1,3334,"Rosidas","EUPHORBIACEAE","Jatropha","Jatropha integerrima","Arbusto","Nativa","Andes  Llanura del Caribe  Pacifico","0m","2550m",0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,"ATLAS DE LAS PLANTAS MEDICINALES","Todas",NA
1,6929,"Rosidas","MYRTACEAE","Syzygium","Syzygium jambos","√å¬Årbol","Cultivada","Amazonia  Andes  Llanura del Caribe  Orinoquia  Pacifico  Valle del Cauca","30m","2350m",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"ATLAS DE LAS PLANTAS MEDICINALES","Todas",NA
1,80,"Asteridas","ACANTHACEAE","Pachystachys","Pachystachys lutea","Subarbusto  Arbusto","Cultivada","Andes","1700m","1700m",0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,"ATLAS DE LAS PLANTAS MEDICINALES","Todas",NA
1,7592,"Rosidas","PLUMBAGINACEAE","Plumbago","Plumbago auriculata","Arbusto","Cultivada","Andes  Islas Caribenas  Llanura del Caribe  Orinoquia  Valle del Cauca  Valle del Magdalena","50m","2600m",0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,"ATLAS DE LAS PLANTAS MEDICINALES","Todas",NA
1,3310,"Rosidas","EUPHORBIACEAE","Euphorbia","Euphorbia cotinifolia","Arbolito","Nativa","Andes  Llanura del Caribe  Pacifico","250m","2500m",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"ATLAS DE LAS PLANTAS MEDICINALES","Todas",NA
1,1753,"Asteridas","BIGNONIACEAE","Tecoma","Tecoma stans","Arbusto  Arbolito  √å¬Årbol","Nativa y cultivada","Amazonia  Andes  Llanura del Caribe  Valle del Cauca  Valle del Magdalena","0m","2800m",0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,"ATLAS DE LAS PLANTAS MEDICINALES","Todas",NA
1,1758,"Rosidas","BIXACEAE","Cochlospermum","Cochlospermum vitifolium","√å¬Årbol","Nativa","Andes  Llanura del Caribe  Pacifico  Valle del Magdalena","0m","1490m",0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,"ATLAS DE LAS PLANTAS MEDICINALES","Todas",NA
1,575,"Asteridas","APOCYNACEAE","Rauvolfia","Rauvolfia tetraphylla","Hierba  Arbusto  Arbolito  √å¬Årbol","Nativa","Andes  Llanura del Caribe  Pacifico  Valle del Cauca  Valle del Magdalena","3m","1200m",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"ATLAS DE LAS PLANTAS MEDICINALES","Todas",NA
1,5100,"Rosidas","LYTHRACEAE","Punica","Punica granatum","Arbusto","Cultivada","Andes","1000m","2775m",0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,"ATLAS DE LAS PLANTAS MEDICINALES","Todas",NA
1,4080,"Rosidas","FABACEAE","Senna","Senna reticulata","Arbusto  Arbolito","Nativa","Amazonia  Andes  Llanura del Caribe  Orinoquia  Pacifico  Valle del Cauca  Valle del Magdalena","0m","2000m",0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,"ATLAS DE LAS PLANTAS MEDICINALES","Todas",NA
1,7090,"Rosidas","OXALIDACEAE","Averrhoa","Averrhoa carambola","Arbusto  Arbolito","Cultivada","Amazonia  Andes  Orinoquia  Pacifico  Valle del Cauca  Valle del Magdalena","0m","1460m",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"ATLAS DE LAS PLANTAS MEDICINALES","Todas",NA
1,270,"Magnolidae","ANNONACEAE","Annona","Annona reticulata","√å¬Årbol","Nativa","Andes  Pacifico  Sierra Nevada de Santa Marta  Valle del Cauca","500m","1900m",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"ATLAS DE LAS PLANTAS MEDICINALES","Todas",NA
1,3611,"Rosidas","FABACEAE","Delonix","Delonix regia","√å¬Årbol","Cultivada","Amazonia  Andes  Islas Caribenas  Llanura del Caribe  Orinoquia  Pacifico  Valle del Cauca  Valle del Magdalena","0m","1540m",0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,"ATLAS DE LAS PLANTAS MEDICINALES","Todas",NA
1,5096,"Rosidas","LYTHRACEAE","Lagerstroemia","Lagerstroemia indica","√å¬Årbol","Cultivada","Andes  Valle del Magdalena","600m","1800m",0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,"ATLAS DE LAS PLANTAS MEDICINALES","Todas",NA
1,4180,"Rosidas","FABACEAE","Tamarindus","Tamarindus indica","√å¬Årbol","Cultivada","Andes  Islas Caribenas  Llanura del Caribe  Orinoquia  Pacifico  Valle del Cauca  Valle del Magdalena","0m","1200m",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"ATLAS DE LAS PLANTAS MEDICINALES","Todas",NA
